book,juan,source_kind,source_file,match_type,hint_name,sentence,status,person,role_note,reviewer
三國志,第七章:张顾诸葛步传,mirror,data/raw/mirror/三國志/吴书/第七章-张顾诸葛步传.txt,含侍中,,及登卒后，为侍中，拜羽林都督，平三典军事，迁扬武将军。,待审,,,
三國志,第七章:张顾诸葛步传,mirror,data/raw/mirror/三國志/吴书/第七章-张顾诸葛步传.txt,含侍中,,后为吴郡西部都尉，与诸葛恪等共平山越，别得精兵八千人，还屯军章坑，拜昭义中郎将，入为侍中。,待审,,,
三國志,第七章:张顾诸葛步传,mirror,data/raw/mirror/三國志/吴书/第七章-张顾诸葛步传.txt,含侍中,,遣玑与弟璿诣洛阳为任，晋以阐为都督西陵诸军事、卫将军、仪同三司，加侍中，假节领交州牧，封宜都公；,待审,,,
三國志,第三章:三嗣主传,mirror,data/raw/mirror/三國志/吴书/第三章-三嗣主传.txt,含侍中,,九月丁亥，峻卒，以从弟偏将军綝为侍中、武卫将军，领中外诸军事，召还据等。,待审,,,
三國志,第三章:三嗣主传,mirror,data/raw/mirror/三國志/吴书/第三章-三嗣主传.txt,含侍中,,“戊戌，诏曰：“大将军掌中外诸军事，事统烦多，其加卫将军御史大夫恩侍中，与大将军分省诸事。,待审,,,
三國志,第三章:三嗣主传,mirror,data/raw/mirror/三國志/吴书/第三章-三嗣主传.txt,含侍中,,元兴元年八月，以上大将军施绩、大将军丁奉为左右大司马，张布为骠骑将军，加侍中，诸增位班赏，一皆如旧。,待审,,,
三國志,第二十章:王楼贺韦华传,mirror,data/raw/mirror/三國志/吴书/第二十章-王楼贺韦华传.txt,含侍中,,孙皓即位，封高陵亭候，迁中书仆射，职省，为侍中，常领左国史。,待审,,,
三國志,第二章:吴主传,mirror,data/raw/mirror/三國志/吴书/第二章-吴主传.txt,含侍中,,魏欲遣侍中辛毗、尚书桓阶往与盟誓，并徵任子，权辞让不受。,待审,,,
三國志,第二章:吴主传,mirror,data/raw/mirror/三國志/吴书/第二章-吴主传.txt,含侍中,,故先遣使者犒劳，又遣尚书、侍中践脩前言，以定任子。,待审,,,
三國志,第八章:张严程阚薛传,mirror,data/raw/mirror/三國志/吴书/第八章-张严程阚薛传.txt,含侍中,,玄子尚，孙皓时为侍郎，以言语辩捷见知，擢为侍中、中书令。,待审,,,
三國志,第八章:张严程阚薛传,mirror,data/raw/mirror/三國志/吴书/第八章-张严程阚薛传.txt,含侍中,,嘉禾中，为中书令，加侍中。,待审,,,
三國志,第十七章:是仪胡综传,mirror,data/raw/mirror/三國志/吴书/第十七章-是仪胡综传.txt,含侍中,,既定荆州，都武昌，拜裨将军，后封都亭侯，守侍中。,待审,,,
三國志,第十七章:是仪胡综传,mirror,data/raw/mirror/三國志/吴书/第十七章-是仪胡综传.txt,含侍中,,后从太子还建业，复拜侍中、中执法，平诸官事、领辞讼如旧。,待审,,,
三國志,第十七章:是仪胡综传,mirror,data/raw/mirror/三國志/吴书/第十七章-是仪胡综传.txt,含侍中,,权下都建业，详、综并为侍中，进封乡侯，兼左右领军。,待审,,,
三國志,第十七章:是仪胡综传,mirror,data/raw/mirror/三國志/吴书/第十七章-是仪胡综传.txt,含侍中,,”此文既流行，而质已入为侍中矣。,待审,,,
三國志,第十九章:诸葛滕二孙濮阳传,mirror,data/raw/mirror/三國志/吴书/第十九章-诸葛滕二孙濮阳传.txt,含侍中,孙,权疾困，召恪、弘及太常滕胤、将军吕据、侍中孙峻，属以后事。,待审,,,
三國志,第十八章:吴范刘惇赵达传,mirror,data/raw/mirror/三國志/吴书/第十八章-吴范刘惇赵达传.txt,含侍中,,少从汉侍中单甫受学，用思精密，谓东南有王者气，可以避难，故脱身渡江。,待审,,,
三國志,第十四章:吴主五子传,mirror,data/raw/mirror/三國志/吴书/第十四章-吴主五子传.txt,含侍中,,亮问侍中刁玄曰：“盗乘御马罪云何？,待审,,,
三國志,第四章:刘繇太史慈士燮传,mirror,data/raw/mirror/三國志/吴书/第四章-刘繇太史慈士燮传.txt,含侍中,,繇兄岱，字公山，历位侍中，兖州刺史。,待审,,,
三國志,第一章:刘二牧传,mirror,data/raw/mirror/三國志/蜀书/第一章-刘二牧传.txt,含侍中,,议未即行，侍中广汉董扶私谓焉曰：“京师将乱，益州分野有天子气。,待审,,,
三國志,第三章:后主传,mirror,data/raw/mirror/三國志/蜀书/第三章-后主传.txt,含侍中,张,谨遣私署侍中张绍、光禄大夫谯周、驸马都尉邓良奉赍印缓，请命告诚，敬输忠款，存亡敕赐，惟所裁之。,待审,,,
三國志,第三章:后主传,mirror,data/raw/mirror/三國志/蜀书/第三章-后主传.txt,含侍中,张,尚书令樊建、侍中张绍、光禄大夫谯周、秘书令郤正、殿中督张通并封列侯。,待审,,,
三國志,第九章:董刘马陈董吕传,mirror,data/raw/mirror/三國志/蜀书/第九章-董刘马陈董吕传.txt,含侍中,,先主称尊号，以良为侍中。,待审,,,
三國志,第九章:董刘马陈董吕传,mirror,data/raw/mirror/三國志/蜀书/第九章-董刘马陈董吕传.txt,含侍中,董,诸葛亮与长史蒋琬、侍中董允书曰：“孝起前临至吴，为吾说正方腹中有鳞甲，乡党以为不可近。,待审,,,
三國志,第九章:董刘马陈董吕传,mirror,data/raw/mirror/三國志/蜀书/第九章-董刘马陈董吕传.txt,含侍中,,上疏曰：“侍中郭攸之、费祎、侍郎董允等，先帝简拔以遗陛下，至於斟酌规益，进尽忠言，则其任也。,待审,,,
三國志,第九章:董刘马陈董吕传,mirror,data/raw/mirror/三國志/蜀书/第九章-董刘马陈董吕传.txt,含侍中,,“亮寻请祎为参军，允迁为侍中，领虎贲中郎将，统宿卫亲兵。,待审,,,
三國志,第九章:董刘马陈董吕传,mirror,data/raw/mirror/三國志/蜀书/第九章-董刘马陈董吕传.txt,含侍中,,七年，以侍中守尚书令，为大将军费祎副贰。,待审,,,
三國志,第九章:董刘马陈董吕传,mirror,data/raw/mirror/三國志/蜀书/第九章-董刘马陈董吕传.txt,含侍中,,陈祗代允为侍中，与黄皓互相表里，皓始预政事。,待审,,,
三國志,第九章:董刘马陈董吕传,mirror,data/raw/mirror/三國志/蜀书/第九章-董刘马陈董吕传.txt,含侍中,,吕乂卒，祗又以侍中守尚书令，加镇军将军，大将军姜维虽班在祗上，常率众在外，希亲朝政。,待审,,,
三國志,第二章:先主传,mirror,data/raw/mirror/三國志/蜀书/第二章-先主传.txt,含侍中,马,二月，先主自秭归率诸将进军，缘山截岭，於夷道猇亭驻营，自佷山通武陵，遣侍中马良安慰五谿蛮夷，咸相率响应。,待审,,,
三國志,第五章:诸葛亮传,mirror,data/raw/mirror/三國志/蜀书/第五章-诸葛亮传.txt,含侍中,,侍中、侍郎郭攸之、费祎、董允等，此皆良实，志虑忠纯，是以先帝简拔以遗陛下。,待审,,,
三國志,第五章:诸葛亮传,mirror,data/raw/mirror/三國志/蜀书/第五章-诸葛亮传.txt,含侍中,,侍中、尚书、长史、参军，此悉贞良死节之臣，愿陛下亲之信之，则汉室之隆，可计日而待也。,待审,,,
三國志,第五章:诸葛亮传,mirror,data/raw/mirror/三國志/蜀书/第五章-诸葛亮传.txt,含侍中,,臣寿等言：臣前在著作郎，侍中领中书监济北侯臣荀勖、中书令关内侯臣和峤奏，使臣定故蜀丞相诸葛亮故事。,待审,,,
三國志,第五章:诸葛亮传,mirror,data/raw/mirror/三國志/蜀书/第五章-诸葛亮传.txt,含侍中,,其明年为羽林中郎将，屡迁射声校尉、侍中、尚书仆射，加军师将军。,待审,,,
三國志,第五章:诸葛亮传,mirror,data/raw/mirror/三國志/蜀书/第五章-诸葛亮传.txt,含侍中,,”后为侍中，守尚书令。,待审,,,
三國志,第八章:许麋孙简伊秦传,mirror,data/raw/mirror/三國志/蜀书/第八章-许麋孙简伊秦传.txt,含侍中,刘,进用颍川荀爽、韩融、陈纪等为公、卿、郡守，拜尚书韩馥为冀州牧，侍中刘岱为兖州刺史，颍川张咨为南阳太守，陈留孔伷为豫州刺史，东郡张邈为陈留太守，而迁靖巴郡太守，不就，补御史中丞。,待审,,,
三國志,第六章:关张马黄赵传,mirror,data/raw/mirror/三國志/蜀书/第六章-关张马黄赵传.txt,含侍中,,弱冠为侍中、中监军，数岁卒。,待审,,,
三國志,第六章:关张马黄赵传,mirror,data/raw/mirror/三國志/蜀书/第六章-关张马黄赵传.txt,含侍中,,次子绍嗣，官至侍中尚书仆射。,待审,,,
三國志,第十三章:黄李吕马王张传,mirror,data/raw/mirror/三國志/蜀书/第十三章-黄李吕马王张传.txt,含侍中,,且败军之将，免死为幸，何古人之可慕也”文帝善之，拜为镇南将军，封育阳侯，加侍中，使之陪乘。,待审,,,
三國志,第十三章:黄李吕马王张传,mirror,data/raw/mirror/三國志/蜀书/第十三章-黄李吕马王张传.txt,含侍中,诸葛,侍中诸葛瞻，丞相亮之子，恪从弟也，嶷与书曰：“东主初崩，帝实幼弱，太傅受寄讬之重，亦何容易！,待审,,,
三國志,第十五章:邓张宗杨传,mirror,data/raw/mirror/三國志/蜀书/第十五章-邓张宗杨传.txt,含侍中,,迁为侍中，徙尚书。,待审,,,
三國志,第十四章:蒋琬费祎姜维传,mirror,data/raw/mirror/三國志/蜀书/第十四章-蒋琬费祎姜维传.txt,含侍中,,”还，迁为侍中。,待审,,,
三國志,第十章:刘彭廖李刘魏杨传,mirror,data/raw/mirror/三國志/蜀书/第十章-刘彭廖李刘魏杨传.txt,含侍中,,二十四年，先主为汉中王，徵立为侍中。,待审,,,
三國志,第十章:刘彭廖李刘魏杨传,mirror,data/raw/mirror/三國志/蜀书/第十章-刘彭廖李刘魏杨传.txt,含侍中,,中郎郭演长，从人者耳，不足与经大事，而作侍中。,待审,,,
三國志,第十章:刘彭廖李刘魏杨传,mirror,data/raw/mirror/三國志/蜀书/第十章-刘彭廖李刘魏杨传.txt,含侍中,董,后主以问侍中董允、留府长史蒋琬，琬、允咸保仪疑延。,待审,,,
三國志,第一章:武帝纪,mirror,data/raw/mirror/三國志/魏书/第一章-武帝纪.txt,含侍中,,十一月，初置尚书、侍中、六卿。,待审,,,
三國志,第三章:明帝纪,mirror,data/raw/mirror/三國志/魏书/第三章-明帝纪.txt,含侍中,,其高选博士，才任侍中常侍者。,待审,,,
三國志,第九章:诸夏侯曹传,mirror,data/raw/mirror/三國志/魏书/第九章-诸夏侯曹传.txt,含侍中,,楙历位侍中尚书、安西镇东将军，假节。,待审,,,
三國志,第九章:诸夏侯曹传,mirror,data/raw/mirror/三國志/魏书/第九章-诸夏侯曹传.txt,含侍中,,明帝崩，齐王即位，加爽侍中，改封武安侯，邑万二千户，赐剑履上殿，入朝不趋，赞拜不名。,待审,,,
三國志,第九章:诸夏侯曹传,mirror,data/raw/mirror/三國志/魏书/第九章-诸夏侯曹传.txt,含侍中,许,侍中许允、尚书陈泰说爽，使早自归罪。,待审,,,
三國志,第二十一章:王卫二刘傅传,mirror,data/raw/mirror/三國志/魏书/第二十一章-王卫二刘傅传.txt,含侍中,,魏国既建，拜侍中。,待审,,,
三國志,第二十一章:王卫二刘傅传,mirror,data/raw/mirror/三國志/魏书/第二十一章-王卫二刘傅传.txt,含侍中,,璩官至侍中。,待审,,,
三國志,第二十一章:王卫二刘傅传,mirror,data/raw/mirror/三國志/魏书/第二十一章-王卫二刘傅传.txt,含侍中,,魏国既建，拜侍中，与王粲并典制度。,待审,,,
三國志,第二十一章:王卫二刘傅传,mirror,data/raw/mirror/三國志/魏书/第二十一章-王卫二刘傅传.txt,含侍中,,文帝即王位，为侍中，赐爵关内侯。,待审,,,
三國志,第二十一章:王卫二刘傅传,mirror,data/raw/mirror/三國志/魏书/第二十一章-王卫二刘傅传.txt,含侍中,,伯父巽，黄初中为侍中尚书。,待审,,,
三國志,第二十三章:和常杨杜赵裴传,mirror,data/raw/mirror/三國志/魏书/第二十三章-和常杨杜赵裴传.txt,含侍中,,魏国既建，为侍中，后有白毛玠谤毁太祖，太祖见近臣，怒甚。,待审,,,
三國志,第二十三章:和常杨杜赵裴传,mirror,data/raw/mirror/三國志/魏书/第二十三章-和常杨杜赵裴传.txt,含侍中,,和侍中比求实之，所以不听，欲重参之耳。,待审,,,
三國志,第二十三章:和常杨杜赵裴传,mirror,data/raw/mirror/三國志/魏书/第二十三章-和常杨杜赵裴传.txt,含侍中,,魏国既建，为侍中，与王粲、和洽并用。,待审,,,
三國志,第二十三章:和常杨杜赵裴传,mirror,data/raw/mirror/三國志/魏书/第二十三章-和常杨杜赵裴传.txt,含侍中,,文帝即王位，为侍中。,待审,,,
三國志,第二十九章:方技传,mirror,data/raw/mirror/三國志/魏书/第二十九章-方技传.txt,含侍中,,璩六十一为侍中，直省内，欻见白狗，问之众人，悉无见者。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,魏国初建，为虎贲中郎将侍中。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,文帝践阼，迁尚书令，封高乡亭侯，加侍中。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,群转为侍中，领丞相东西曹掾。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,及践阼，迁尚书仆射，加侍中，徙尚书令，进爵颖乡侯。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,后徵泰为尚书右仆射，典选举，加侍中光禄大夫。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,加侍中光禄大夫，迁司徒。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,“帝遂以宣为左仆射，后加侍中光禄大夫。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,”迁尚书，转侍中吏部尚书。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,明帝即位，进封康乡侯，后转为右仆射，典选举，如前加侍中。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,青龙二年，入为侍中。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,及侍中高堂隆数以宫室事切谏，帝不悦，毓进曰：“臣闻君明则臣直，古之圣王恐不闻其过，故有敢谏之鼓。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,侍中毓禀性贞固，心平体正，可谓明试有功，不懈于位者也。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,时曹爽秉权，将树其党，徙毓仆射，以侍中何晏代毓。,待审,,,
三國志,第二十二章:桓二陈徐卫卢传,mirror,data/raw/mirror/三國志/魏书/第二十二章-桓二陈徐卫卢传.txt,含侍中,,毌丘俭作乱，大将军司马景王出征，毓纲纪后事，加侍中。,待审,,,
三國志,第二十五章:辛毗杨阜高堂隆传,mirror,data/raw/mirror/三國志/魏书/第二十五章-辛毗杨阜高堂隆传.txt,含侍中,,文帝践阼，迁侍中，赐爵关内侯。,待审,,,
三國志,第二十五章:辛毗杨阜高堂隆传,mirror,data/raw/mirror/三國志/魏书/第二十五章-辛毗杨阜高堂隆传.txt,含侍中,刘,文帝问侍中刘晔等：“武都太守何如人也？,待审,,,
三國志,第二十五章:辛毗杨阜高堂隆传,mirror,data/raw/mirror/三國志/魏书/第二十五章-辛毗杨阜高堂隆传.txt,含侍中,,迁侍中，犹领太史令。,待审,,,
三國志,第八章:二公孙陶四张传,mirror,data/raw/mirror/三國志/魏书/第八章-二公孙陶四张传.txt,含侍中,,虞子和为侍中，在长安。,待审,,,
三國志,第六章:董二袁刘传,mirror,data/raw/mirror/三國志/魏书/第六章-董二袁刘传.txt,含侍中,,兄子璜为侍中中军校尉典兵；,待审,,,
三國志,第六章:董二袁刘传,mirror,data/raw/mirror/三國志/魏书/第六章-董二袁刘传.txt,含侍中,马,侍中马宇与谏议大夫种邵、左中郎将刘范等谋，欲使腾袭长安，己为内应，以诛傕等。,待审,,,
三國志,第六章:董二袁刘传,mirror,data/raw/mirror/三國志/魏书/第六章-董二袁刘传.txt,含侍中,周,侍中周毖、城门校尉伍琼、议郎何颙等，皆名士也，卓信之，而阴为绍，乃说卓曰：“夫废立大事，非常人所及。,待审,,,
三國志,第六章:董二袁刘传,mirror,data/raw/mirror/三國志/魏书/第六章-董二袁刘传.txt,含侍中,,羲，侍中；,待审,,,
三國志,第十一章:袁张凉国田王邴管传,mirror,data/raw/mirror/三國志/魏书/第十一章-袁张凉国田王邴管传.txt,含侍中,孙,正始二年，太仆陶丘一、永宁卫尉孟观、侍中孙邕、中书侍郎王基荐宁曰：,待审,,,
三國志,第十七章:张乐于张徐传,mirror,data/raw/mirror/三國志/魏书/第十七章-张乐于张徐传.txt,含侍中,刘,帝遣侍中刘晔将太医视疾，虎贲问消息，道路相属。,待审,,,
三國志,第十三章:钟繇华歆王朗传,mirror,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,含侍中,,拜御史中丞，迁侍中尚书仆射，并录前功封东武亭侯。,待审,,,
三國志,第十三章:钟繇华歆王朗传,mirror,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,含侍中,,乃表繇以侍中守司隶校尉，持节督关中诸军，委之以后事，特使不拘科制。,待审,,,
三國志,第十三章:钟繇华歆王朗传,mirror,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,含侍中,,后以失爽意，徙侍中，出为魏郡太守。,待审,,,
三國志,第十三章:钟繇华歆王朗传,mirror,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,含侍中,,爽既诛，入为御史中丞、侍中廷尉。,待审,,,
三國志,第十三章:钟繇华歆王朗传,mirror,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,含侍中,,歆至，拜议郎，参司空军事，入为尚书，转侍中，代荀彧为尚书令。,待审,,,
三國志,第十三章:钟繇华歆王朗传,mirror,data/raw/mirror/三國志/魏书/第十三章-钟繇华歆王朗传.txt,含侍中,,顷之，为侍中，迁太常。,待审,,,
三國志,第十二章:崔毛徐何邢鲍司马传,mirror,data/raw/mirror/三國志/魏书/第十二章-崔毛徐何邢鲍司马传.txt,含侍中,,文帝践阼，为侍中尚书仆射，赐爵关内侯，出为司隶校尉，徙太常。,待审,,,
三國志,第十二章:崔毛徐何邢鲍司马传,mirror,data/raw/mirror/三國志/魏书/第十二章-崔毛徐何邢鲍司马传.txt,含侍中,,延康元年，太祖崩，太子即王位，勋以驸马都尉兼侍中。,待审,,,
三國志,第十二章:崔毛徐何邢鲍司马传,mirror,data/raw/mirror/三國志/魏书/第十二章-崔毛徐何邢鲍司马传.txt,含侍中,刘,”侍中刘晔对曰：“猎胜於乐。,待审,,,
三國志,第十二章:崔毛徐何邢鲍司马传,mirror,data/raw/mirror/三國志/魏书/第十二章-崔毛徐何邢鲍司马传.txt,含侍中,,”太尉锺繇、司徒华歆、镇军大将军陈群、侍中辛毗、尚书卫臻、守廷尉高柔等并表”勋父信有功於太祖“，求请勋罪。,待审,,,
三國志,第十五章:刘司马梁张温贾传,mirror,data/raw/mirror/三國志/魏书/第十五章-刘司马梁张温贾传.txt,含侍中,,文帝践阼，以恢为侍中，出为魏郡太守。,待审,,,
三國志,第十六章:任苏杜郑仓传,mirror,data/raw/mirror/三國志/魏书/第十六章-任苏杜郑仓传.txt,含侍中,,徵拜侍中，与董昭同寮。,待审,,,
三國志,第十六章:任苏杜郑仓传,mirror,data/raw/mirror/三國志/魏书/第十六章-任苏杜郑仓传.txt,含侍中,傅,侍中傅巽掐则曰：“不谓卿也。,待审,,,
三國志,第十六章:任苏杜郑仓传,mirror,data/raw/mirror/三國志/魏书/第十六章-任苏杜郑仓传.txt,含侍中,於,每政有得失，常引纲维以正言，於是侍中辛毗等器重之。,待审,,,
三國志,第十六章:任苏杜郑仓传,mirror,data/raw/mirror/三國志/魏书/第十六章-任苏杜郑仓传.txt,含侍中,,使侍中、尚书坐则侍帷幄，行则从华辇，亲对诏问，所陈必达，则群臣之行，能否皆可得而知；,待审,,,
三國志,第十四章:程郭董刘蒋刘传,mirror,data/raw/mirror/三國志/魏书/第十四章-程郭董刘蒋刘传.txt,含侍中,,今外有公卿将校总统诸署，内有侍中尚书综理万机，司隶校尉督察京辇，御史中丞董摄宫殿，皆高选贤才以充其职，申明科诏以督其违。,待审,,,
三國志,第十四章:程郭董刘蒋刘传,mirror,data/raw/mirror/三國志/魏书/第十四章-程郭董刘蒋刘传.txt,含侍中,,二年，分邑百户，赐昭弟访爵关内侯，徙昭为侍中。,待审,,,
三國志,第十四章:程郭董刘蒋刘传,mirror,data/raw/mirror/三國志/魏书/第十四章-程郭董刘蒋刘传.txt,含侍中,,黄初元年，以晔为侍中，赐爵关内侯。,待审,,,
三國志,第十四章:程郭董刘蒋刘传,mirror,data/raw/mirror/三國志/魏书/第十四章-程郭董刘蒋刘传.txt,含侍中,,初，侍中高堂隆论郊祀事，以魏为舜后，推舜配天。,待审,,,
三國志,第十四章:程郭董刘蒋刘传,mirror,data/raw/mirror/三國志/魏书/第十四章-程郭董刘蒋刘传.txt,含侍中,,是岁，俱加侍中、光禄大夫。,待审,,,
三國志,第十四章:程郭董刘蒋刘传,mirror,data/raw/mirror/三國志/魏书/第十四章-程郭董刘蒋刘传.txt,含侍中,,曹爽诛后，复以资为侍中，领中书令。,待审,,,
三國志,第十四章:程郭董刘蒋刘传,mirror,data/raw/mirror/三國志/魏书/第十四章-程郭董刘蒋刘传.txt,含侍中,,资复逊位归第，就拜骠骑将军，转侍中，特进如故。,待审,,,
三國志,第十章:荀彧攸贾诩传,mirror,data/raw/mirror/三國志/魏书/第十章-荀彧攸贾诩传.txt,含侍中,,天子拜太祖大将军，进彧为汉侍中，守尚书令。,待审,,,
三國志,第十章:荀彧攸贾诩传,mirror,data/raw/mirror/三國志/魏书/第十章-荀彧攸贾诩传.txt,含侍中,,会征孙权，表请彧劳军于谯，因辄留彧，以侍中光禄大夫持节，参丞相军事。,待审,,,
三國志,第十章:荀彧攸贾诩传,mirror,data/raw/mirror/三國志/魏书/第十章-荀彧攸贾诩传.txt,含侍中,,攸与议郎郑泰、何颙、侍中种辑、越骑校尉伍琼等谋曰：“董卓无道，甚於桀纣，天下皆怨之，虽资强兵，实一匹夫耳。,待审,,,
三國志,第四章:少帝纪,mirror,data/raw/mirror/三國志/魏书/第四章-少帝纪.txt,含侍中,,正始元年春二月乙丑，加侍中中书监刘放、侍中中书令孙资为左右光禄大夫。,待审,,,
三國志,第四章:少帝纪,mirror,data/raw/mirror/三國志/魏书/第四章-少帝纪.txt,含侍中,,正元元年冬十月壬辰，遣侍中持节分適四方，观风俗，劳士民，察冤枉失职者。,待审,,,
三國志,第四章:少帝纪,mirror,data/raw/mirror/三國志/魏书/第四章-少帝纪.txt,含侍中,郑,九月庚子，讲尚书业终，赐执经亲授者司空郑冲、侍中郑小同等各有差。,待审,,,
三國志,第四章:少帝纪,mirror,data/raw/mirror/三國志/魏书/第四章-少帝纪.txt,含侍中,,侍中和逌、尚书陈骞等作诗稽留，有司奏免官，诏曰：“吾以暗昧，爱好文雅，广延诗赋，以知得失，而乃尔纷纭，良用反仄。,待审,,,
三國志,第四章:少帝纪,mirror,data/raw/mirror/三國志/魏书/第四章-少帝纪.txt,含侍中,,其以壹为侍中车骑将军、假节、交州牧、吴侯，开府辟召仪同三司，依古侯伯八命之礼，衮冕赤舄，事从丰厚。,待审,,,
三國志,第四章:少帝纪,mirror,data/raw/mirror/三國志/魏书/第四章-少帝纪.txt,含侍中,王,事已觉露，直欲因际会举兵入西宫杀吾，出取大将军，呼侍中王沈、散骑常侍王业、尚书王经，出怀中黄素诏示之，言今日便当施行。,待审,,,
史記,第三十一章:黥布列传,mirror,data/raw/mirror/史記/七十列传/第三十一章-黥布列传.txt,含侍中,,布所幸姬疾，请就医，医家与中大夫贲赫对门，姬数如医家，贲赫自以为侍中，乃厚餽遗，从姬饮医家。,待审,,,
史記,第三十三章:韩信卢绾列传,mirror,data/raw/mirror/史記/七十列传/第三十三章-韩信卢绾列传.txt,含侍中,,及高祖初起沛，卢绾以客从，入汉中为将军，常侍中。,待审,,,
史記,第二十七章:李斯列传,mirror,data/raw/mirror/史記/七十列传/第二十七章-李斯列传.txt,含侍中,,以赵高为郎中令，常侍中用事。,待审,,,
史記,第二十七章:李斯列传,mirror,data/raw/mirror/史記/七十列传/第二十七章-李斯列传.txt,含侍中,,且陛下深拱禁中，与臣及侍中习法者待事，事来有以揆之。,待审,,,
史記,第二十七章:李斯列传,mirror,data/raw/mirror/史記/七十列传/第二十七章-李斯列传.txt,含侍中,赵,赵高常侍中用事，事皆决於赵高。,待审,,,
史記,第二十七章:李斯列传,mirror,data/raw/mirror/史記/七十列传/第二十七章-李斯列传.txt,含侍中,,赵高使其客十馀辈诈为御史、谒者、侍中，更往覆讯斯。,待审,,,
史記,第五十一章:卫将军骠骑列传,mirror,data/raw/mirror/史記/七十列传/第五十一章-卫将军骠骑列传.txt,含侍中,,上闻，乃召青为建章监，侍中，及同母昆弟贵，赏赐数日间累千金。,待审,,,
史記,第五十一章:卫将军骠骑列传,mirror,data/raw/mirror/史記/七十列传/第五十一章-卫将军骠骑列传.txt,含侍中,,是岁也，大将军姊子霍去病年十八，幸，为天子侍中。,待审,,,
史記,第五十一章:卫将军骠骑列传,mirror,data/raw/mirror/史記/七十列传/第五十一章-卫将军骠骑列传.txt,含侍中,,然少而侍中，贵，不省士。,待审,,,
史記,第五十一章:卫将军骠骑列传,mirror,data/raw/mirror/史記/七十列传/第五十一章-卫将军骠骑列传.txt,含侍中,,以御见，侍中，为校尉，数从大将军。,待审,,,
史記,第五十五章:朝鲜列传,mirror,data/raw/mirror/史記/七十列传/第五十五章-朝鲜列传.txt,含侍中,,左将军素侍中，幸，将燕代卒，悍，乘胜，军多骄。,待审,,,
史記,第六十二章:酷吏列传,mirror,data/raw/mirror/史記/七十列传/第六十二章-酷吏列传.txt,含侍中,,庄助使人言买臣，买臣以楚辞与助俱幸，侍中，为太中大夫，用事；,待审,,,
史記,第六十五章:佞幸列传,mirror,data/raw/mirror/史記/七十列传/第六十五章-佞幸列传.txt,含侍中,,故孝惠时郎侍中皆冠鵕璘，贝带，傅脂粉，化闳、籍之属也。,待审,,,
史記,第六十六章:滑稽列传,mirror,data/raw/mirror/史記/七十列传/第六十六章-滑稽列传.txt,含侍中,,诏拜以为郎，常在侧侍中。,待审,,,
史記,第六十章:汲郑列传,mirror,data/raw/mirror/史記/七十列传/第六十章-汲郑列传.txt,含侍中,,大将军青侍中，上踞厕而视之。,待审,,,
史記,第四十七章:魏其武安侯列传,mirror,data/raw/mirror/史記/七十列传/第四十七章-魏其武安侯列传.txt,含侍中,,灌夫家居虽富，然失势，卿相侍中宾客益衰。,待审,,,
